"series_id","state","year","period","label","value","month_net_change","month_percent_change","state_fips","x12_month_net_change","x12_month_percent_change"
"LAUST390000000000004","Ohio",2023,"M04","2023 Apr",183861,-26135,-12.4,39,-26135,-12.4
"LAUST390000000000004","Ohio",2023,"M05","2023 May",196879,-12932,-6.2,39,-12932,-6.2
"LAUST390000000000004","Ohio",2023,"M06","2023 Jun",224523,-31637,-12.4,39,-31637,-12.4
"LAUST390000000000004","Ohio",2023,"M07","2023 Jul",214798,-35710,-14.3,39,-35710,-14.3
"LAUST390000000000004","Ohio",2023,"M08","2023 Aug",219448,-23322,-9.6,39,-23322,-9.6
"LAUST390000000000004","Ohio",2023,"M09","2023 Sep",208435,-8228,-3.8,39,-8228,-3.8
"LAUST390000000000004","Ohio",2023,"M10","2023 Oct",204119,-7837,-3.7,39,-7837,-3.7
"LAUST390000000000004","Ohio",2023,"M11","2023 Nov",190882,-3817,-2,39,-3817,-2
"LAUST390000000000004","Ohio",2023,"M12","2023 Dec",201475,3351,1.7,39,3351,1.7
"LAUST390000000000004","Ohio",2024,"M01","2024 Jan",259391,16004,6.6,39,16004,6.6
"LAUST390000000000004","Ohio",2024,"M02","2024 Feb",270140,23784,9.7,39,23784,9.7
"LAUST390000000000004","Ohio",2024,"M03","2024 Mar",260790,33675,14.8,39,33675,14.8
"LAUST390000000000004","Ohio",2024,"M04","2024 Apr",234860,50999,27.7,39,50999,27.7
"LAUST390000000000004","Ohio",2024,"M05","2024 May",244788,47909,24.3,39,47909,24.3
"LAUST390000000000004","Ohio",2024,"M06","2024 Jun",282189,57666,25.7,39,57666,25.7
"LAUST390000000000004","Ohio",2024,"M07","2024 Jul",286494,71696,33.4,39,71696,33.4
"LAUST390000000000004","Ohio",2024,"M08","2024 Aug",260017,40569,18.5,39,40569,18.5
"LAUST390000000000004","Ohio",2024,"M09","2024 Sep",246855,38420,18.4,39,38420,18.4
"LAUST390000000000004","Ohio",2024,"M10","2024 Oct",238188,34069,16.7,39,34069,16.7
"LAUST390000000000004","Ohio",2024,"M11","2024 Nov",256602,65720,34.4,39,65720,34.4
"LAUST390000000000004","Ohio",2024,"M12","2024 Dec",263105,61630,30.6,39,61630,30.6
"LAUST390000000000004","Ohio",2025,"M01","2025 Jan",320251,60860,23.5,39,60860,23.5
"LAUST390000000000004","Ohio",2025,"M02","2025 Feb",324156,54016,20,39,54016,20
"LAUST390000000000004","Ohio",2025,"M03","2025 Mar",305932,45142,17.3,39,45142,17.3
"LAUST390000000000004","Ohio",2025,"M04","2025 Apr",274878,40018,17,39,40018,17
"LAUST390000000000004","Ohio",2025,"M05","2025 May",265696,20908,8.5,39,20908,8.5
"LAUST390000000000004","Ohio",2025,"M06","2025 Jun",287656,5467,1.9,39,5467,1.9
"LAUST390000000000004","Ohio",2025,"M07","2025 Jul",291869,5375,1.9,39,5375,1.9
"LAUST390000000000004","Ohio",2025,"M08","2025 Aug",260844,827,0.3,39,827,0.3
"LAUST390000000000004","Ohio",2025,"M09","2025 Sep",238838,-8017,-3.2,39,-8017,-3.2
"LAUST390000000000004","Ohio",2025,"M10","2025 Oct",NA,NA,NA,39,NA,NA
"LAUST390000000000004","Ohio",2025,"M11","2025 Nov",236358,-20244,-7.9,39,-20244,-7.9
"LAUST390000000000004","Ohio",2025,"M12","2025 Dec",234631,-28474,-10.8,39,-28474,-10.8
"LAUST400000000000004","Oklahoma",2023,"M01","2023 Jan",61983,890,1.5,40,890,1.5
"LAUST400000000000004","Oklahoma",2023,"M02","2023 Feb",63356,2682,4.4,40,2682,4.4
"LAUST400000000000004","Oklahoma",2023,"M03","2023 Mar",56844,3089,5.7,40,3089,5.7
"LAUST400000000000004","Oklahoma",2023,"M04","2023 Apr",46644,-923,-1.9,40,-923,-1.9
"LAUST400000000000004","Oklahoma",2023,"M05","2023 May",60066,4226,7.6,40,4226,7.6
"LAUST400000000000004","Oklahoma",2023,"M06","2023 Jun",65104,1149,1.8,40,1149,1.8
"LAUST400000000000004","Oklahoma",2023,"M07","2023 Jul",62122,2311,3.9,40,2311,3.9
"LAUST400000000000004","Oklahoma",2023,"M08","2023 Aug",67208,3748,5.9,40,3748,5.9
"LAUST400000000000004","Oklahoma",2023,"M09","2023 Sep",65908,8351,14.5,40,8351,14.5
"LAUST400000000000004","Oklahoma",2023,"M10","2023 Oct",66639,8131,13.9,40,8131,13.9
"LAUST400000000000004","Oklahoma",2023,"M11","2023 Nov",63544,8113,14.6,40,8113,14.6
"LAUST400000000000004","Oklahoma",2023,"M12","2023 Dec",62583,10705,20.6,40,10705,20.6
"LAUST400000000000004","Oklahoma",2024,"M01","2024 Jan",71385,9402,15.2,40,9402,15.2
"LAUST400000000000004","Oklahoma",2024,"M02","2024 Feb",72388,9032,14.3,40,9032,14.3
"LAUST400000000000004","Oklahoma",2024,"M03","2024 Mar",61874,5030,8.8,40,5030,8.8
"LAUST400000000000004","Oklahoma",2024,"M04","2024 Apr",54256,7612,16.3,40,7612,16.3
"LAUST400000000000004","Oklahoma",2024,"M05","2024 May",63121,3055,5.1,40,3055,5.1
"LAUST400000000000004","Oklahoma",2024,"M06","2024 Jun",70234,5130,7.9,40,5130,7.9
"LAUST400000000000004","Oklahoma",2024,"M07","2024 Jul",69359,7237,11.6,40,7237,11.6
"LAUST400000000000004","Oklahoma",2024,"M08","2024 Aug",66029,-1179,-1.8,40,-1179,-1.8
"LAUST400000000000004","Oklahoma",2024,"M09","2024 Sep",60716,-5192,-7.9,40,-5192,-7.9
"LAUST400000000000004","Oklahoma",2024,"M10","2024 Oct",60533,-6106,-9.2,40,-6106,-9.2
"LAUST400000000000004","Oklahoma",2024,"M11","2024 Nov",61120,-2424,-3.8,40,-2424,-3.8
"LAUST400000000000004","Oklahoma",2024,"M12","2024 Dec",57573,-5010,-8,40,-5010,-8
"LAUST400000000000004","Oklahoma",2025,"M01","2025 Jan",66195,-5190,-7.3,40,-5190,-7.3
"LAUST400000000000004","Oklahoma",2025,"M02","2025 Feb",67324,-5064,-7,40,-5064,-7
"LAUST400000000000004","Oklahoma",2025,"M03","2025 Mar",60051,-1823,-2.9,40,-1823,-2.9
"LAUST400000000000004","Oklahoma",2025,"M04","2025 Apr",52400,-1856,-3.4,40,-1856,-3.4
"LAUST400000000000004","Oklahoma",2025,"M05","2025 May",62630,-491,-0.8,40,-491,-0.8
"LAUST400000000000004","Oklahoma",2025,"M06","2025 Jun",69527,-707,-1,40,-707,-1
"LAUST400000000000004","Oklahoma",2025,"M07","2025 Jul",68977,-382,-0.6,40,-382,-0.6
"LAUST400000000000004","Oklahoma",2025,"M08","2025 Aug",71151,5122,7.8,40,5122,7.8
"LAUST400000000000004","Oklahoma",2025,"M09","2025 Sep",71715,10999,18.1,40,10999,18.1
"LAUST400000000000004","Oklahoma",2025,"M10","2025 Oct",NA,NA,NA,40,NA,NA
"LAUST400000000000004","Oklahoma",2025,"M11","2025 Nov",83203,22083,36.1,40,22083,36.1
"LAUST400000000000004","Oklahoma",2025,"M12","2025 Dec",76268,18695,32.5,40,18695,32.5
"LAUST410000000000004","Oregon",2023,"M01","2023 Jan",97617,-3080,-3.1,41,-3080,-3.1
"LAUST410000000000004","Oregon",2023,"M02","2023 Feb",89532,-682,-0.8,41,-682,-0.8
"LAUST410000000000004","Oregon",2023,"M03","2023 Mar",82110,-6337,-7.2,41,-6337,-7.2
"LAUST410000000000004","Oregon",2023,"M04","2023 Apr",64694,-10422,-13.9,41,-10422,-13.9
"LAUST410000000000004","Oregon",2023,"M05","2023 May",73261,905,1.3,41,905,1.3
"LAUST410000000000004","Oregon",2023,"M06","2023 Jun",80902,-3059,-3.6,41,-3059,-3.6
"LAUST410000000000004","Oregon",2023,"M07","2023 Jul",86068,-5034,-5.5,41,-5034,-5.5
"LAUST410000000000004","Oregon",2023,"M08","2023 Aug",87351,-6388,-6.8,41,-6388,-6.8
"LAUST410000000000004","Oregon",2023,"M09","2023 Sep",80560,-3543,-4.2,41,-3543,-4.2
"LAUST410000000000004","Oregon",2023,"M10","2023 Oct",78280,-4588,-5.5,41,-4588,-5.5
"LAUST410000000000004","Oregon",2023,"M11","2023 Nov",78290,-4382,-5.3,41,-4382,-5.3
"LAUST410000000000004","Oregon",2023,"M12","2023 Dec",87508,3283,3.9,41,3283,3.9
"LAUST410000000000004","Oregon",2024,"M01","2024 Jan",104193,6576,6.7,41,6576,6.7
"LAUST410000000000004","Oregon",2024,"M02","2024 Feb",100948,11416,12.8,41,11416,12.8
"LAUST410000000000004","Oregon",2024,"M03","2024 Mar",97005,14895,18.1,41,14895,18.1
"LAUST410000000000004","Oregon",2024,"M04","2024 Apr",80258,15564,24.1,41,15564,24.1
"LAUST410000000000004","Oregon",2024,"M05","2024 May",81731,8470,11.6,41,8470,11.6
"LAUST410000000000004","Oregon",2024,"M06","2024 Jun",90930,10028,12.4,41,10028,12.4
"LAUST410000000000004","Oregon",2024,"M07","2024 Jul",102880,16812,19.5,41,16812,19.5
"LAUST410000000000004","Oregon",2024,"M08","2024 Aug",99346,11995,13.7,41,11995,13.7
"LAUST410000000000004","Oregon",2024,"M09","2024 Sep",90857,10297,12.8,41,10297,12.8
"LAUST410000000000004","Oregon",2024,"M10","2024 Oct",90290,12010,15.3,41,12010,15.3
"LAUST410000000000004","Oregon",2024,"M11","2024 Nov",93121,14831,18.9,41,14831,18.9
"LAUST410000000000004","Oregon",2024,"M12","2024 Dec",100304,12796,14.6,41,12796,14.6
"LAUST410000000000004","Oregon",2025,"M01","2025 Jan",120155,15962,15.3,41,15962,15.3
"LAUST410000000000004","Oregon",2025,"M02","2025 Feb",117024,16076,15.9,41,16076,15.9
"LAUST410000000000004","Oregon",2025,"M03","2025 Mar",116510,19505,20.1,41,19505,20.1
"LAUST410000000000004","Oregon",2025,"M04","2025 Apr",100576,20318,25.3,41,20318,25.3
"LAUST410000000000004","Oregon",2025,"M05","2025 May",106166,24435,29.9,41,24435,29.9
"LAUST410000000000004","Oregon",2025,"M06","2025 Jun",114513,23583,25.9,41,23583,25.9
"LAUST410000000000004","Oregon",2025,"M07","2025 Jul",123442,20562,20,41,20562,20
"LAUST410000000000004","Oregon",2025,"M08","2025 Aug",122862,23516,23.7,41,23516,23.7
"LAUST410000000000004","Oregon",2025,"M09","2025 Sep",117300,26443,29.1,41,26443,29.1
"LAUST410000000000004","Oregon",2025,"M10","2025 Oct",NA,NA,NA,41,NA,NA
"LAUST410000000000004","Oregon",2025,"M11","2025 Nov",110592,17471,18.8,41,17471,18.8
"LAUST410000000000004","Oregon",2025,"M12","2025 Dec",111721,11417,11.4,41,11417,11.4
"LAUST420000000000004","Pennsylvania",2023,"M01","2023 Jan",270262,-39209,-12.7,42,-39209,-12.7
"LAUST420000000000004","Pennsylvania",2023,"M02","2023 Feb",273374,-19484,-6.7,42,-19484,-6.7
"LAUST420000000000004","Pennsylvania",2023,"M03","2023 Mar",243054,-28703,-10.6,42,-28703,-10.6
"LAUST420000000000004","Pennsylvania",2023,"M04","2023 Apr",200013,-46411,-18.8,42,-46411,-18.8
"LAUST420000000000004","Pennsylvania",2023,"M05","2023 May",223523,-37110,-14.2,42,-37110,-14.2
"LAUST420000000000004","Pennsylvania",2023,"M06","2023 Jun",252352,-47041,-15.7,42,-47041,-15.7
"LAUST420000000000004","Pennsylvania",2023,"M07","2023 Jul",257930,-43799,-14.5,42,-43799,-14.5
"LAUST420000000000004","Pennsylvania",2023,"M08","2023 Aug",291149,-36516,-11.1,42,-36516,-11.1
"LAUST420000000000004","Pennsylvania",2023,"M09","2023 Sep",220698,-14391,-6.1,42,-14391,-6.1
"LAUST420000000000004","Pennsylvania",2023,"M10","2023 Oct",229716,-12241,-5.1,42,-12241,-5.1
"LAUST420000000000004","Pennsylvania",2023,"M11","2023 Nov",211371,-16504,-7.2,42,-16504,-7.2
"LAUST420000000000004","Pennsylvania",2023,"M12","2023 Dec",216855,-4239,-1.9,42,-4239,-1.9
"LAUST420000000000004","Pennsylvania",2024,"M01","2024 Jan",258172,-12090,-4.5,42,-12090,-4.5
"LAUST420000000000004","Pennsylvania",2024,"M02","2024 Feb",268381,-4993,-1.8,42,-4993,-1.8
"LAUST420000000000004","Pennsylvania",2024,"M03","2024 Mar",243836,782,0.3,42,782,0.3
"LAUST420000000000004","Pennsylvania",2024,"M04","2024 Apr",209444,9431,4.7,42,9431,4.7
"LAUST420000000000004","Pennsylvania",2024,"M05","2024 May",227137,3614,1.6,42,3614,1.6
"LAUST420000000000004","Pennsylvania",2024,"M06","2024 Jun",269078,16726,6.6,42,16726,6.6
"LAUST420000000000004","Pennsylvania",2024,"M07","2024 Jul",294277,36347,14.1,42,36347,14.1
"LAUST420000000000004","Pennsylvania",2024,"M08","2024 Aug",304085,12936,4.4,42,12936,4.4
"LAUST420000000000004","Pennsylvania",2024,"M09","2024 Sep",227072,6374,2.9,42,6374,2.9
"LAUST420000000000004","Pennsylvania",2024,"M10","2024 Oct",241027,11311,4.9,42,11311,4.9
"LAUST420000000000004","Pennsylvania",2024,"M11","2024 Nov",232152,20781,9.8,42,20781,9.8
"LAUST420000000000004","Pennsylvania",2024,"M12","2024 Dec",232958,16103,7.4,42,16103,7.4
"LAUST420000000000004","Pennsylvania",2025,"M01","2025 Jan",288536,30364,11.8,42,30364,11.8
"LAUST420000000000004","Pennsylvania",2025,"M02","2025 Feb",290730,22349,8.3,42,22349,8.3
"LAUST420000000000004","Pennsylvania",2025,"M03","2025 Mar",269562,25726,10.6,42,25726,10.6
"LAUST420000000000004","Pennsylvania",2025,"M04","2025 Apr",240585,31141,14.9,42,31141,14.9
"LAUST420000000000004","Pennsylvania",2025,"M05","2025 May",258799,31662,13.9,42,31662,13.9
"LAUST420000000000004","Pennsylvania",2025,"M06","2025 Jun",292266,23188,8.6,42,23188,8.6
"LAUST420000000000004","Pennsylvania",2025,"M07","2025 Jul",313901,19624,6.7,42,19624,6.7
"LAUST420000000000004","Pennsylvania",2025,"M08","2025 Aug",340095,36010,11.8,42,36010,11.8
"LAUST420000000000004","Pennsylvania",2025,"M09","2025 Sep",283068,55996,24.7,42,55996,24.7
"LAUST420000000000004","Pennsylvania",2025,"M10","2025 Oct",NA,NA,NA,42,NA,NA
"LAUST420000000000004","Pennsylvania",2025,"M11","2025 Nov",256651,24499,10.6,42,24499,10.6
"LAUST420000000000004","Pennsylvania",2025,"M12","2025 Dec",243431,10473,4.5,42,10473,4.5
"LAUST440000000000004","Rhode Island",2023,"M01","2023 Jan",20101,-4762,-19.2,44,-4762,-19.2
"LAUST440000000000004","Rhode Island",2023,"M02","2023 Feb",21905,-2462,-10.1,44,-2462,-10.1
"LAUST440000000000004","Rhode Island",2023,"M03","2023 Mar",17445,-1404,-7.4,44,-1404,-7.4
"LAUST440000000000004","Rhode Island",2023,"M04","2023 Apr",13233,-2696,-16.9,44,-2696,-16.9
"LAUST440000000000004","Rhode Island",2023,"M05","2023 May",14433,-2667,-15.6,44,-2667,-15.6
"LAUST440000000000004","Rhode Island",2023,"M06","2023 Jun",14756,-2956,-16.7,44,-2956,-16.7
"LAUST440000000000004","Rhode Island",2023,"M07","2023 Jul",15068,-3844,-20.3,44,-3844,-20.3
"LAUST440000000000004","Rhode Island",2023,"M08","2023 Aug",18804,-3880,-17.1,44,-3880,-17.1
"LAUST440000000000004","Rhode Island",2023,"M09","2023 Sep",15414,-1405,-8.4,44,-1405,-8.4
"LAUST440000000000004","Rhode Island",2023,"M10","2023 Oct",17523,1316,8.1,44,1316,8.1
"LAUST440000000000004","Rhode Island",2023,"M11","2023 Nov",19259,2849,17.4,44,2849,17.4
"LAUST440000000000004","Rhode Island",2023,"M12","2023 Dec",19950,6560,49,44,6560,49
"LAUST440000000000004","Rhode Island",2024,"M01","2024 Jan",26348,6247,31.1,44,6247,31.1
"LAUST440000000000004","Rhode Island",2024,"M02","2024 Feb",29415,7510,34.3,44,7510,34.3
"LAUST440000000000004","Rhode Island",2024,"M03","2024 Mar",24501,7056,40.4,44,7056,40.4
"LAUST440000000000004","Rhode Island",2024,"M04","2024 Apr",21198,7965,60.2,44,7965,60.2
"LAUST440000000000004","Rhode Island",2024,"M05","2024 May",23442,9009,62.4,44,9009,62.4
"LAUST440000000000004","Rhode Island",2024,"M06","2024 Jun",24474,9718,65.9,44,9718,65.9
"LAUST440000000000004","Rhode Island",2024,"M07","2024 Jul",27831,12763,84.7,44,12763,84.7
"LAUST440000000000004","Rhode Island",2024,"M08","2024 Aug",29060,10256,54.5,44,10256,54.5
"LAUST440000000000004","Rhode Island",2024,"M09","2024 Sep",22840,7426,48.2,44,7426,48.2
"LAUST440000000000004","Rhode Island",2024,"M10","2024 Oct",23685,6162,35.2,44,6162,35.2
"LAUST440000000000004","Rhode Island",2024,"M11","2024 Nov",25671,6412,33.3,44,6412,33.3
"LAUST440000000000004","Rhode Island",2024,"M12","2024 Dec",24356,4406,22.1,44,4406,22.1
"LAUST440000000000004","Rhode Island",2025,"M01","2025 Jan",30465,4117,15.6,44,4117,15.6
"LAUST440000000000004","Rhode Island",2025,"M02","2025 Feb",32999,3584,12.2,44,3584,12.2
"LAUST440000000000004","Rhode Island",2025,"M03","2025 Mar",27746,3245,13.2,44,3245,13.2
"LAUST440000000000004","Rhode Island",2025,"M04","2025 Apr",23717,2519,11.9,44,2519,11.9
"LAUST440000000000004","Rhode Island",2025,"M05","2025 May",24617,1175,5,44,1175,5
"LAUST440000000000004","Rhode Island",2025,"M06","2025 Jun",24117,-357,-1.5,44,-357,-1.5
"LAUST440000000000004","Rhode Island",2025,"M07","2025 Jul",26184,-1647,-5.9,44,-1647,-5.9
"LAUST440000000000004","Rhode Island",2025,"M08","2025 Aug",27130,-1930,-6.6,44,-1930,-6.6
"LAUST440000000000004","Rhode Island",2025,"M09","2025 Sep",22337,-503,-2.2,44,-503,-2.2
"LAUST440000000000004","Rhode Island",2025,"M10","2025 Oct",NA,NA,NA,44,NA,NA
"LAUST440000000000004","Rhode Island",2025,"M11","2025 Nov",27645,1974,7.7,44,1974,7.7
"LAUST440000000000004","Rhode Island",2025,"M12","2025 Dec",26117,1761,7.2,44,1761,7.2
"LAUST450000000000004","South Carolina",2023,"M01","2023 Jan",82577,-7279,-8.1,45,-7279,-8.1
"LAUST450000000000004","South Carolina",2023,"M02","2023 Feb",86061,-4390,-4.9,45,-4390,-4.9
"LAUST450000000000004","South Carolina",2023,"M03","2023 Mar",74223,-1353,-1.8,45,-1353,-1.8
"LAUST450000000000004","South Carolina",2023,"M04","2023 Apr",55594,-6988,-11.2,45,-6988,-11.2
"LAUST450000000000004","South Carolina",2023,"M05","2023 May",64971,-5187,-7.4,45,-5187,-7.4
"LAUST450000000000004","South Carolina",2023,"M06","2023 Jun",80116,-4639,-5.5,45,-4639,-5.5
"LAUST450000000000004","South Carolina",2023,"M07","2023 Jul",75218,-6025,-7.4,45,-6025,-7.4
"LAUST450000000000004","South Carolina",2023,"M08","2023 Aug",69672,-13536,-16.3,45,-13536,-16.3
"LAUST450000000000004","South Carolina",2023,"M09","2023 Sep",68802,-3904,-5.4,45,-3904,-5.4
"LAUST450000000000004","South Carolina",2023,"M10","2023 Oct",79229,408,0.5,45,408,0.5
"LAUST450000000000004","South Carolina",2023,"M11","2023 Nov",76851,7165,10.3,45,7165,10.3
"LAUST450000000000004","South Carolina",2023,"M12","2023 Dec",80942,9829,13.8,45,9829,13.8
"LAUST450000000000004","South Carolina",2024,"M01","2024 Jan",92168,9591,11.6,45,9591,11.6
"LAUST450000000000004","South Carolina",2024,"M02","2024 Feb",99750,13689,15.9,45,13689,15.9
"LAUST450000000000004","South Carolina",2024,"M03","2024 Mar",92557,18334,24.7,45,18334,24.7
"LAUST450000000000004","South Carolina",2024,"M04","2024 Apr",81857,26263,47.2,45,26263,47.2
"LAUST450000000000004","South Carolina",2024,"M05","2024 May",96392,31421,48.4,45,31421,48.4
"LAUST450000000000004","South Carolina",2024,"M06","2024 Jun",119801,39685,49.5,45,39685,49.5
"LAUST450000000000004","South Carolina",2024,"M07","2024 Jul",126481,51263,68.2,45,51263,68.2
"LAUST450000000000004","South Carolina",2024,"M08","2024 Aug",126602,56930,81.7,45,56930,81.7
"LAUST450000000000004","South Carolina",2024,"M09","2024 Sep",106610,37808,55,45,37808,55
"LAUST450000000000004","South Carolina",2024,"M10","2024 Oct",111474,32245,40.7,45,32245,40.7
"LAUST450000000000004","South Carolina",2024,"M11","2024 Nov",108553,31702,41.3,45,31702,41.3
"LAUST450000000000004","South Carolina",2024,"M12","2024 Dec",101687,20745,25.6,45,20745,25.6
"LAUST450000000000004","South Carolina",2025,"M01","2025 Jan",111099,18931,20.5,45,18931,20.5
"LAUST450000000000004","South Carolina",2025,"M02","2025 Feb",115919,16169,16.2,45,16169,16.2
"LAUST450000000000004","South Carolina",2025,"M03","2025 Mar",106179,13622,14.7,45,13622,14.7
"LAUST450000000000004","South Carolina",2025,"M04","2025 Apr",95009,13152,16.1,45,13152,16.1
"LAUST450000000000004","South Carolina",2025,"M05","2025 May",101982,5590,5.8,45,5590,5.8
"LAUST450000000000004","South Carolina",2025,"M06","2025 Jun",119742,-59,0,45,-59,0
"LAUST450000000000004","South Carolina",2025,"M07","2025 Jul",125470,-1011,-0.8,45,-1011,-0.8
"LAUST450000000000004","South Carolina",2025,"M08","2025 Aug",126028,-574,-0.5,45,-574,-0.5
"LAUST450000000000004","South Carolina",2025,"M09","2025 Sep",117302,10692,10,45,10692,10
"LAUST450000000000004","South Carolina",2025,"M10","2025 Oct",NA,NA,NA,45,NA,NA
"LAUST450000000000004","South Carolina",2025,"M11","2025 Nov",132096,23543,21.7,45,23543,21.7
"LAUST450000000000004","South Carolina",2025,"M12","2025 Dec",128361,26674,26.2,45,26674,26.2
"LAUST460000000000004","South Dakota",2023,"M01","2023 Jan",8978,-1430,-13.7,46,-1430,-13.7
"LAUST460000000000004","South Dakota",2023,"M02","2023 Feb",10328,-517,-4.8,46,-517,-4.8
"LAUST460000000000004","South Dakota",2023,"M03","2023 Mar",8709,-526,-5.7,46,-526,-5.7
"LAUST460000000000004","South Dakota",2023,"M04","2023 Apr",9052,290,3.3,46,290,3.3
"LAUST460000000000004","South Dakota",2023,"M05","2023 May",8695,-158,-1.8,46,-158,-1.8
"LAUST460000000000004","South Dakota",2023,"M06","2023 Jun",9075,-563,-5.8,46,-563,-5.8
"LAUST460000000000004","South Dakota",2023,"M07","2023 Jul",7903,-580,-6.8,46,-580,-6.8
"LAUST460000000000004","South Dakota",2023,"M08","2023 Aug",9860,-492,-4.8,46,-492,-4.8
"LAUST460000000000004","South Dakota",2023,"M09","2023 Sep",7612,127,1.7,46,127,1.7
"LAUST460000000000004","South Dakota",2023,"M10","2023 Oct",8142,-75,-0.9,46,-75,-0.9
"LAUST460000000000004","South Dakota",2023,"M11","2023 Nov",7579,-803,-9.6,46,-803,-9.6
"LAUST460000000000004","South Dakota",2023,"M12","2023 Dec",8766,-571,-6.1,46,-571,-6.1
"LAUST460000000000004","South Dakota",2024,"M01","2024 Jan",9057,79,0.9,46,79,0.9
"LAUST460000000000004","South Dakota",2024,"M02","2024 Feb",10375,47,0.5,46,47,0.5
"LAUST460000000000004","South Dakota",2024,"M03","2024 Mar",7937,-772,-8.9,46,-772,-8.9
"LAUST460000000000004","South Dakota",2024,"M04","2024 Apr",8435,-617,-6.8,46,-617,-6.8
"LAUST460000000000004","South Dakota",2024,"M05","2024 May",8513,-182,-2.1,46,-182,-2.1
"LAUST460000000000004","South Dakota",2024,"M06","2024 Jun",9550,475,5.2,46,475,5.2
"LAUST460000000000004","South Dakota",2024,"M07","2024 Jul",8918,1015,12.8,46,1015,12.8
"LAUST460000000000004","South Dakota",2024,"M08","2024 Aug",9797,-63,-0.6,46,-63,-0.6
"LAUST460000000000004","South Dakota",2024,"M09","2024 Sep",7295,-317,-4.2,46,-317,-4.2
"LAUST460000000000004","South Dakota",2024,"M10","2024 Oct",7888,-254,-3.1,46,-254,-3.1
"LAUST460000000000004","South Dakota",2024,"M11","2024 Nov",8649,1070,14.1,46,1070,14.1
"LAUST460000000000004","South Dakota",2024,"M12","2024 Dec",9787,1021,11.6,46,1021,11.6
"LAUST460000000000004","South Dakota",2025,"M01","2025 Jan",10243,1186,13.1,46,1186,13.1
"LAUST460000000000004","South Dakota",2025,"M02","2025 Feb",11269,894,8.6,46,894,8.6
"LAUST460000000000004","South Dakota",2025,"M03","2025 Mar",9826,1889,23.8,46,1889,23.8
"LAUST460000000000004","South Dakota",2025,"M04","2025 Apr",9828,1393,16.5,46,1393,16.5
"LAUST460000000000004","South Dakota",2025,"M05","2025 May",9650,1137,13.4,46,1137,13.4
"LAUST460000000000004","South Dakota",2025,"M06","2025 Jun",10162,612,6.4,46,612,6.4
"LAUST460000000000004","South Dakota",2025,"M07","2025 Jul",9683,765,8.6,46,765,8.6
"LAUST460000000000004","South Dakota",2025,"M08","2025 Aug",11046,1249,12.7,46,1249,12.7
"LAUST460000000000004","South Dakota",2025,"M09","2025 Sep",9070,1775,24.3,46,1775,24.3
"LAUST460000000000004","South Dakota",2025,"M10","2025 Oct",NA,NA,NA,46,NA,NA
"LAUST460000000000004","South Dakota",2025,"M11","2025 Nov",10651,2002,23.1,46,2002,23.1
"LAUST460000000000004","South Dakota",2025,"M12","2025 Dec",11702,1915,19.6,46,1915,19.6
"LAUST470000000000004","Tennessee",2023,"M01","2023 Jan",119602,-5071,-4.1,47,-5071,-4.1
"LAUST470000000000004","Tennessee",2023,"M02","2023 Feb",115434,-81,-0.1,47,-81,-0.1
"LAUST470000000000004","Tennessee",2023,"M03","2023 Mar",108261,533,0.5,47,533,0.5
"LAUST470000000000004","Tennessee",2023,"M04","2023 Apr",91163,-11668,-11.3,47,-11668,-11.3
"LAUST470000000000004","Tennessee",2023,"M05","2023 May",105538,-874,-0.8,47,-874,-0.8
"LAUST470000000000004","Tennessee",2023,"M06","2023 Jun",127440,-8294,-6.1,47,-8294,-6.1
"LAUST470000000000004","Tennessee",2023,"M07","2023 Jul",120574,-5412,-4.3,47,-5412,-4.3
"LAUST470000000000004","Tennessee",2023,"M08","2023 Aug",113383,-5681,-4.8,47,-5681,-4.8
"LAUST470000000000004","Tennessee",2023,"M09","2023 Sep",111448,2654,2.4,47,2654,2.4
"LAUST470000000000004","Tennessee",2023,"M10","2023 Oct",112421,-1661,-1.5,47,-1661,-1.5
"LAUST470000000000004","Tennessee",2023,"M11","2023 Nov",103596,-4203,-3.9,47,-4203,-3.9
"LAUST470000000000004","Tennessee",2023,"M12","2023 Dec",99907,-305,-0.3,47,-305,-0.3
"LAUST470000000000004","Tennessee",2024,"M01","2024 Jan",114311,-5291,-4.4,47,-5291,-4.4
"LAUST470000000000004","Tennessee",2024,"M02","2024 Feb",105951,-9483,-8.2,47,-9483,-8.2
"LAUST470000000000004","Tennessee",2024,"M03","2024 Mar",107384,-877,-0.8,47,-877,-0.8
"LAUST470000000000004","Tennessee",2024,"M04","2024 Apr",96127,4964,5.4,47,4964,5.4
"LAUST470000000000004","Tennessee",2024,"M05","2024 May",102171,-3367,-3.2,47,-3367,-3.2
"LAUST470000000000004","Tennessee",2024,"M06","2024 Jun",134214,6774,5.3,47,6774,5.3
"LAUST470000000000004","Tennessee",2024,"M07","2024 Jul",137618,17044,14.1,47,17044,14.1
"LAUST470000000000004","Tennessee",2024,"M08","2024 Aug",126692,13309,11.7,47,13309,11.7
"LAUST470000000000004","Tennessee",2024,"M09","2024 Sep",119346,7898,7.1,47,7898,7.1
"LAUST470000000000004","Tennessee",2024,"M10","2024 Oct",120900,8479,7.5,47,8479,7.5
"LAUST470000000000004","Tennessee",2024,"M11","2024 Nov",120996,17400,16.8,47,17400,16.8
"LAUST470000000000004","Tennessee",2024,"M12","2024 Dec",114751,14844,14.9,47,14844,14.9
